Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2022,YEAR,,STATE,WASHINGTON,53.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",47,17.9
CENSUS,2022,YEAR,,STATE,WASHINGTON,53.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",254,8.2
CENSUS,2022,YEAR,,STATE,WASHINGTON,53.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",236,8.0
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",44,63.2
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",7,35.9
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",7,35.9
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",37,71.7
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",37,71.7
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",949,58.9
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",11,25.9
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",33,(H)
CENSUS,2022,YEAR,,STATE,WEST VIRGINIA,54.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",32,(H)
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",350,11.6
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",49,12.7
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",40,7.9
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",301,12.3
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",298,12.4
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","2,426",11.4
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",57,32.0
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",262,18.0
CENSUS,2022,YEAR,,STATE,WISCONSIN,55.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",240,19.6
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",6,68.9
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",4,(H)
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",4,(H)
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",2,(L)
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",2,(L)
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",89,12.8
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",3,70.7
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",8,41.1
CENSUS,2022,YEAR,,STATE,WYOMING,56.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",7,46.9
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)","7,640",8.7
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","1,172",32.2
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","1,051",36.8
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","6,468",6.0
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","6,341",6.0
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","59,375",6.0
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","1,889",13.1
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","6,416",14.4
CENSUS,2017,YEAR,,NATIONAL,US TOTAL,,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","5,376",15.6
CENSUS,2017,YEAR,,STATE,ALABAMA,1.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",56,(H)
CENSUS,2017,YEAR,,STATE,ALABAMA,1.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",56,(H)
CENSUS,2017,YEAR,,STATE,ALABAMA,1.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",56,(H)
CENSUS,2017,YEAR,,STATE,ALABAMA,1.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,364",14.2
CENSUS,2017,YEAR,,STATE,ALABAMA,1.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",16,24.8
CENSUS,2017,YEAR,,STATE,ALABAMA,1.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",64,49.5
CENSUS,2017,YEAR,,STATE,ALABAMA,1.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",42,59.1
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",17,(L)
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",2,(L)
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",2,(L)
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",15,(L)
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",15,(L)
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",222,3.8
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",13,(L)
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",16,(L)
CENSUS,2017,YEAR,,STATE,ALASKA,2.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",15,(L)
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",73,39.6
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",12,85.2
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",9,(H)
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",61,49.4
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",58,52.1
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",927,15.8
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",44,25.7
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",71,15.5
CENSUS,2017,YEAR,,STATE,ARIZONA,4.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",67,17.9
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",41,17.5
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",8,37.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",8,37.7
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",33,21.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",33,21.2
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)",664,9.0
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",18,30.1
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",33,58.4
CENSUS,2017,YEAR,,STATE,ARKANSAS,5.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",25,66.5
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",829,23.4
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))",190,48.7
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)",147,67.9
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)",639,22.0
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)",625,23.1
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","3,326",16.7
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)",191,21.8
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)",702,74.1
CENSUS,2017,YEAR,,STATE,CALIFORNIA,6.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)",614,82.1
CENSUS,2017,YEAR,,STATE,COLORADO,8.0,,,,,,,0,,VEGETABLE TOTALS,"VEGETABLE TOTALS, INCL SEEDS & TRANSPLANTS, IN THE OPEN - OPERATIONS WITH SALES",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)",156,45.2
